"","x","y"
"215",81361,0.0719844821925228
"216",81402,0.0719573746094748
"217",81414,0.0719493533516563
"218",81681,0.0717608757519403
"219",82220,0.0713253883166816
"220",82285,0.0712682223411646
"221",82295,0.0712593430970974
"222",82388,0.0711757023051661
"223",82748,0.0708345304954147
"224",82768,0.0708147993856219
"225",82783,0.0707999493214218
"226",82858,0.0707250408613494
"227",82907,0.0706755161896819
"228",83045,0.0705336197509405
"229",83160,0.0704127283066679
"230",83612,0.0699159786833696
"231",83750,0.0697579959729105
"232",83767,0.0697383448393676
"233",83796,0.0697047286922331
"234",83833,0.0696616696430156
"235",84135,0.0693034637721473
"236",84196,0.0692297341153196
"237",84527,0.06882243940072
"238",84583,0.0687524168249915
"239",85083,0.0681152358704404
"240",85094,0.0681010056546504
"241",85131,0.0680530824815324
"242",85223,0.0679335508642716
"243",85279,0.0678605476190474
"244",85625,0.0674060287483972
"245",85725,0.0672737650822696
"246",85733,0.0672631702472804
"247",85938,0.0669911116884669
"248",86198,0.0666450328593683
"249",86615,0.0660899153389626
"250",86799,0.0658458434466984
"251",86846,0.0657836507949398
"252",86923,0.065681921867168
"253",87125,0.0654161726805101
"254",87156,0.0653755545216313
"255",87188,0.0653336772149904
"256",87188,0.0653336772149904
"257",87500,0.0649284733809172
"258",87530,0.0648898439060646
"259",87604,0.0647948373419246
"260",87738,0.0646238729794014
"261",87820,0.0645199841676562
"262",87868,0.0644594442958149
"263",87960,0.0643440001278941
"264",88039,0.0642455159814858
"265",88397,0.0638074950878242
"266",88469,0.0637211872028473
"267",88827,0.0633020652570388
"268",88892,0.06322788539257
"269",88934,0.0631802868892903
"270",89022,0.063081425625857
"271",89201,0.0628841019070341
"272",89265,0.0628148253054868
"273",89331,0.0627441121072821
"274",89349,0.0627249571379495
"275",89366,0.0627069182327457
"276",89659,0.0624042153462784
"277",89784,0.0622800084526113
"278",90333,0.0617727893937023
"279",90389,0.0617247904358262
"280",90500,0.0616296200745473
"281",90921,0.0612555036766419
"282",90971,0.0612097457183232
"283",91219,0.0609788462205
"284",91232,0.0609665661253847
"285",91272,0.0609286736015015
"286",91587,0.0606247649963959
"287",91616,0.0605963109702487
"288",91855,0.0603589154944596
"289",92222,0.0599849156775421
"290",92312,0.0598915682368569
"291",92750,0.0594289700130985
"292",92813,0.0593613758633378
"293",93056,0.0590983982274988
"294",93208,0.0589321938484235
"295",93419,0.0586994903695563
"296",93571,0.058530543705518
"297",93795,0.0582797731062847
"298",94099,0.0579364726064165
"299",94297,0.0577113377915644
"300",94317,0.0576885389316439
"301",94344,0.057657744894144
"302",94402,0.0575915363825335
"303",94432,0.0575572606159536
"304",94801,0.0571342768729546
"305",94807,0.0571273816163581
"306",94832,0.0570986466542975
"307",94959,0.0569525680351763
"308",95012,0.0568915623456158
"309",95083,0.0568098065809418
"310",95341,0.0565125569469331
"311",95383,0.0564641624150816
"312",95417,0.0564249884491468
"313",95430,0.0564100109999717
"314",95488,0.0563431959433695
"315",95917,0.0558498061577899
"316",95930,0.0558348892369871
"317",96015,0.0557374235221345
"318",96176,0.0555531780475524
"319",96272,0.0554435805864643
"320",96335,0.0553717774702944
"321",96389,0.0553103133752063
"322",97059,0.0545555465316212
"323",97080,0.054532169342054
"324",97279,0.0543116488323816
"325",97688,0.0538647853100302
"326",97692,0.0538604615184493
"327",98136,0.0533868314259499
"328",98281,0.0532350755969195
"329",98500,0.0530088665143684
"330",98888,0.052617679577799
"331",99063,0.0524455731588562
"332",99243,0.0522715562132348
"333",99251,0.0522638951724228
"334",99316,0.0522018846721554
"335",99375,0.0521459652771955
"336",99444,0.052081018242659
"337",99507,0.0520221493160518
"338",99648,0.0518919169606585
"339",99755,0.0517945265706134
"340",1e+05,0.0515763818249427
"341",100034,0.0515466576276042
"342",100185,0.0514163138701132
"343",100219,0.0513873459572608
"344",100391,0.0512430013850545
"345",100650,0.0510327895803709
"346",100682,0.0510074314026416
"347",100700,0.0509932279233767
"348",100720,0.0509774975867281
"349",100781,0.050929855661425
"350",100930,0.0508142074425895
"351",101449,0.0504130160902196
"352",101473,0.0503945267589076
"353",101565,0.0503237034771633
"354",101849,0.0501056066091295
"355",101977,0.0500075758619093
"356",102250,0.0497990588439238
"357",102371,0.0497068885937026
"358",102609,0.0495260499839937
"359",102610,0.0495252914432126
"360",102760,0.0494116334396051
"361",103247,0.0490443392877004
"362",103472,0.0488755512157741
"363",103938,0.0485278503307197
"364",104722,0.0479488066866303
"365",104917,0.0478059802820565
"366",104918,0.047805249095251
"367",105031,0.0477227081450821
"368",105556,0.0473414153739711
"369",105584,0.0473211827079595
"370",105637,0.0472829140897294
"371",106776,0.0464698938369006
"372",107061,0.0462693571553058
"373",107081,0.04625532925122
"374",107669,0.0458455844214177
"375",108189,0.0454876332644261
"376",108521,0.0452613197424575
"377",108708,0.0451346261563913
"378",108750,0.0451062488302551
"379",109013,0.0449292084029334
"380",109068,0.0448923286371185
"381",109073,0.0448889784137141
"382",109135,0.0448474700939941
"383",109167,0.044826071435547
"384",109245,0.044773983706713
"385",109354,0.044701364966737
"386",109396,0.0446734367055175
"387",109698,0.0444734988176644
"388",109844,0.0443773986533175
"389",109904,0.0443380119128326
"390",109924,0.0443248968364161
"391",110028,0.044256810317321
"392",110038,0.0442502734492459
"393",110139,0.0441843489213228
"394",110319,0.044067303260714
"395",110625,0.0438696428362365
"396",110664,0.0438445710403302
"397",111169,0.043522412603068
"398",111258,0.0434661201285854
"399",111688,0.0431962221109434
"400",111821,0.0431134460938184
"401",111899,0.0430650570730561
"402",111946,0.043035955609455
"403",112938,0.0424317279883227
"404",113136,0.0423134550899146
"405",114167,0.0417105411662493
"406",114821,0.0413396538064906
"407",115029,0.0412236272392178
"408",115182,0.0411388840819655
"409",115981,0.0407047756888836
"410",116250,0.0405618634379937
"411",116691,0.040331172822972
"412",116884,0.0402316363973002
"413",117750,0.039795883914749
"414",118187,0.0395828714532358
"415",118897,0.0392468646564411
"416",119643,0.0389075664248704
"417",120750,0.0384308143533827
"418",121162,0.0382617454875299
"419",121490,0.0381308012721919
"420",122063,0.0379105120931294
"421",122200,0.0378593817071102
"422",122292,0.0378253700315663
"423",122385,0.0377912502536017
"424",122656,0.0376933010050397
"425",123132,0.0375264098592967
"426",123158,0.0375174775376815
"427",123159,0.0375171343591394
"428",123204,0.0375017197848925
"429",123250,0.0374860200052951
"430",123558,0.0373823693389085
"431",123768,0.0373131308584853
"432",123949,0.0372543585729862
"433",124375,0.0371192218941516
"434",124474,0.0370884377324952
"435",124593,0.0370517352289891
"436",124598,0.037050200216995
"437",124643,0.037036410702162
"438",124803,0.0369877506152231
"439",125000,0.0369286141630111
"440",125354,0.036824425293743
"441",125588,0.036756960097032
"442",125744,0.0367125798231531
"443",125919,0.0366633441871214
"444",126319,0.0365528966122557
"445",126671,0.0364579742032673
"446",126956,0.0363825736401592
"447",127130,0.0363371437078697
"448",127221,0.0363135594771712
"449",127226,0.0363122670543132
"450",127273,0.0363001354699839
"451",127385,0.0362713498124011
"452",127921,0.0361358686720897
"453",128093,0.0360931373766563
"454",128289,0.0360448483518994
"455",128306,0.0360406795715131
"456",128413,0.0360145100873618
"457",128990,0.0358752999269986
"458",129006,0.0358714819266838
"459",129781,0.0356888154959216
"460",129857,0.0356711108107129
"461",130313,0.0355654898865309
"462",130694,0.0354778787280948
"463",130905,0.0354295369696339
"464",130962,0.035416494109004
"465",131165,0.035370085809686
"466",131630,0.0352639077724976
"467",131940,0.0351930910623609
"468",131949,0.0351910334796828
"469",131955,0.0351896616912109
"470",132281,0.035115027339322
"471",132358,0.0350973631763474
"472",132402,0.0350872619160589
"473",132451,0.0350760059796663
"474",133186,0.0349060437122524
"475",133946,0.0347271200334557
"476",133960,0.0347237847385809
"477",134375,0.0346241543161011
"478",134688,0.0345479420667789
"479",134732,0.03453714813512
"480",134766,0.03452879322685
"481",135909,0.0342398422336656
"482",136016,0.0342118948714317
"483",136679,0.0340347616628288
"484",137717,0.0337419728287518
"485",137883,0.0336931929501192
"486",138073,0.0336366466082794
"487",138525,0.0334989338340969
"488",138870,0.0333906472223788
"489",138929,0.0333718902133808
"490",139609,0.033156495504554
"491",140221,0.0329638770236869
"492",140260,0.0329516419401756
"493",140357,0.0329212316540122
"494",140609,0.0328423646087471
"495",140841,0.0327699315948432
"496",141667,0.0325134020828962
"497",144204,0.0317386585346693
"498",146108,0.0311701541483229
"499",146620,0.0310191553672189
"500",146708,0.0309932821983003
"501",146719,0.0309900496952285
"502",147109,0.0308756785247276
"503",147620,0.0307265159391704
"504",147625,0.0307250602998084
"505",147905,0.0306436642509101
"506",148233,0.0305486135501122
"507",148466,0.0304812884438678
"508",148991,0.0303301848157237
"509",149358,0.0302250443374074
"510",150303,0.0299561576490036
"511",151365,0.0296571352035635
"512",151442,0.0296355840122503
"513",152557,0.029325463894779
"514",153194,0.0291499261879317
"515",153644,0.0290266333592318
"516",153736,0.0290014993966163
"517",154500,0.0287937278053992
"518",154655,0.0287517816458612
"519",154688,0.0287428601496464
"520",154700,0.0287396167502405
"521",156058,0.0283752561630482
"522",156408,0.0282822085759989
"523",158750,0.0276685885235185
"524",162837,0.0266348168512782
"525",165677,0.025943729052832
"526",166629,0.0257169980285244
"527",166806,0.025675114012934
"528",168214,0.0253449445283372
"529",168750,0.0252206544501489
"530",169095,0.0251410607120915
"531",169583,0.0250290180366411
"532",170096,0.0249119184639202
"533",170968,0.0247144724527526
"534",171064,0.0246928580648509
"535",171103,0.0246840841627293
"536",172766,0.0243136752304619
"537",172926,0.0242784194328613
"538",174635,0.0239059957991037
"539",177431,0.0233129161318558
"540",178450,0.0231017194380261
"541",179138,0.0229606072696348
"542",179391,0.0229090149164525
"543",181392,0.0225065998191526
"544",182642,0.0222602548566826
"545",183352,0.0221220420760396
"546",184556,0.0218904790223626
"547",187000,0.0214312177648744
"548",191607,0.0206041096545711
"549",192231,0.0204958957543394
"550",198625,0.0194381344345811
"551",201406,0.0190064700868747
"552",205735,0.0183677009621639
"553",210682,0.0176857629532216
"554",213309,0.0173438397089546
"555",216875,0.0169014858178515
"556",242083,0.0144308390151274
"557",250001,0.0138671100375884
