"","x","y"
"215",289300,0.0566355201620641
"216",289700,0.0565326104012045
"217",290000,0.0564556628818151
"218",290300,0.0563789155774771
"219",290700,0.05627689566129
"220",291700,0.0560233811924798
"221",292700,0.0557720322225208
"222",293200,0.0556471589332814
"223",293300,0.0556222478147367
"224",293600,0.0555476409118083
"225",293800,0.055498008006055
"226",294200,0.0553989930136247
"227",294300,0.0553742913166532
"228",295600,0.0550550449317278
"229",295700,0.0550306305832203
"230",295900,0.0549818626437283
"231",296300,0.0548845688212129
"232",297000,0.0547150754284767
"233",297700,0.0545465528266364
"234",297700,0.0545465528266364
"235",299000,0.0542361171645083
"236",300100,0.0539759672880267
"237",300800,0.0538116005370115
"238",301300,0.0536947511317074
"239",302700,0.0533699950640718
"240",303200,0.0532548626361801
"241",303700,0.0531401716127736
"242",304300,0.0530031189186897
"243",305100,0.0528213480214196
"244",306700,0.052461051560753
"245",307000,0.052393968784542
"246",309200,0.0519064599432804
"247",311300,0.0514481456126953
"248",312800,0.0511248037099886
"249",312800,0.0511248037099886
"250",313100,0.0510605256720147
"251",313400,0.050996375557578
"252",313700,0.0509323524278276
"253",316000,0.0504456266431424
"254",316300,0.0503826647199224
"255",316800,0.0502779897378775
"256",317100,0.0502153401526645
"257",318700,0.049883135199312
"258",319600,0.0496976590197883
"259",319700,0.0496771107866763
"260",320400,0.0495336049328609
"261",322000,0.0492077206231738
"262",323000,0.0490054974398635
"263",323200,0.0489651831711932
"264",324200,0.0487642483680088
"265",324200,0.0487642483680088
"266",324600,0.0486841663061567
"267",325000,0.0486042476829806
"268",325900,0.0484250168264918
"269",326300,0.0483456140096771
"270",326500,0.0483059704830924
"271",326600,0.0482861630685529
"272",327100,0.048187268092493
"273",327700,0.048068902143887
"274",328600,0.0478919676198259
"275",329300,0.047754847322573
"276",329900,0.0476376507354856
"277",330000,0.0476181474757666
"278",330300,0.0475596875808142
"279",331500,0.0473265795733908
"280",332300,0.0471720764703604
"281",332600,0.0471144050935132
"282",333100,0.0470186082667477
"283",333400,0.0469613226886235
"284",333700,0.0469041809268111
"285",334300,0.0467903269796642
"286",335200,0.0466206129784254
"287",335600,0.0465455926400894
"288",336000,0.0464708218723735
"289",336600,0.0463591312384536
"290",337200,0.0462479958969058
"291",337700,0.0461558045921852
"292",337900,0.0461190348301842
"293",338400,0.0460273761112703
"294",340000,0.0457365964664131
"295",340100,0.0457185495755988
"296",340200,0.0457005175027578
"297",340900,0.045574706439769
"298",340900,0.045574706439769
"299",341700,0.0454318027774001
"300",341800,0.0454140054342238
"301",342700,0.0452544808106927
"302",343100,0.0451839552764199
"303",343600,0.045096119930091
"304",345400,0.0447828388413367
"305",345500,0.0447655673110277
"306",347400,0.0444400260018529
"307",349100,0.0441529027490904
"308",349900,0.0440191168847814
"309",350000,0.0440024528688012
"310",350600,0.0439027432987479
"311",350800,0.0438696109405632
"312",353400,0.0434435582759949
"313",354200,0.0433141809383905
"314",354600,0.0432497897854312
"315",355000,0.0431855954968951
"316",355900,0.0430418723858329
"317",356000,0.0430259637756285
"318",357100,0.042851761294951
"319",357700,0.0427573486336824
"320",358200,0.0426789951553395
"321",358800,0.0425853562264604
"322",360100,0.0423838965017645
"323",360100,0.0423838965017645
"324",360300,0.0423530739084368
"325",361700,0.0421385753558621
"326",362700,0.0419866936451543
"327",363400,0.0418810260104236
"328",364000,0.0417908743319801
"329",364600,0.0417011069281693
"330",364700,0.0416861827912814
"331",364900,0.0416563661589654
"332",364900,0.0416563661589654
"333",365200,0.0416117200540769
"334",366200,0.0414635773808153
"335",367400,0.0412871633058934
"336",367600,0.0412579029566135
"337",368400,0.0411412621782092
"338",370300,0.0408667663085198
"339",371200,0.0407379565665949
"340",373000,0.0404826149593959
"341",373600,0.0403981622853933
"342",373700,0.0403841184754739
"343",373800,0.0403700836581061
"344",374300,0.0403000438527257
"345",375600,0.0401189749069785
"346",375700,0.040105107653953
"347",375800,0.0400912490467278
"348",376100,0.0400497249264781
"349",376900,0.0399393700315244
"350",378100,0.0397756678418835
"351",379000,0.0396547398436429
"352",379500,0.0395882336200652
"353",380800,0.0394175470520211
"354",380800,0.0394175470520211
"355",381000,0.0393915705645848
"356",381100,0.0393786103902611
"357",381300,0.0393527460372382
"358",383700,0.0390481169449338
"359",385200,0.0388629934999717
"360",387400,0.0385985747505838
"361",387500,0.0385867520366308
"362",387700,0.0385631571068458
"363",388800,0.0384345789777565
"364",389300,0.0383767954652299
"365",391900,0.0380828201515745
"366",392600,0.0380054936646321
"367",398800,0.0373523811351552
"368",400900,0.0371433649073638
"369",404000,0.0368452226098391
"370",404200,0.0368263966452993
"371",404300,0.0368170017681985
"372",404900,0.0367608841740912
"373",405300,0.0367237100292291
"374",405600,0.0366959528496736
"375",405700,0.036686723814083
"376",406000,0.0366591063792356
"377",408500,0.0364329284100076
"378",408600,0.0364240250506894
"379",411800,0.0361446641139491
"380",414000,0.0359585315400293
"381",414400,0.0359251794239527
"382",415100,0.0358671640092088
"383",415700,0.0358177855270844
"384",418800,0.0355675548575228
"385",420300,0.0354492468460667
"386",422700,0.0352634007466619
"387",423800,0.0351795471416921
"388",424000,0.0351643859793125
"389",426700,0.0349621190539005
"390",426800,0.0349547098149478
"391",429100,0.0347857820815627
"392",429700,0.0347421570896085
"393",430900,0.0346554149142149
"394",432500,0.0345407392236174
"395",436900,0.034230252187727
"396",438200,0.0341396264753001
"397",441200,0.0339318854495153
"398",442500,0.0338423195525688
"399",446700,0.0335538969170011
"400",447900,0.0334715481033285
"401",448800,0.0334097464868628
"402",448900,0.0334028764739876
"403",449700,0.0333478873867652
"404",451400,0.0332308117568728
"405",452700,0.033141007223573
"406",452800,0.033134087199785
"407",454500,0.0330161396178749
"408",455700,0.032932483340973
"409",458900,0.0327073750732286
"410",459500,0.0326647849809524
"411",459800,0.0326434393806271
"412",460300,0.032607785812595
"413",460800,0.0325720321833106
"414",461700,0.0325074120717428
"415",466700,0.0321413393798982
"416",467700,0.0320664888874613
"417",467800,0.0320589706436214
"418",468500,0.0320061691357545
"419",468700,0.0319910546352145
"420",469300,0.0319458984240077
"421",472700,0.0316952809529262
"422",473100,0.0316663807432057
"423",473500,0.0316376026088861
"424",474300,0.0315804115221215
"425",475900,0.0314674827657952
"426",476100,0.0314535022927299
"427",479400,0.0312271356265869
"428",480400,0.0311601315240151
"429",480600,0.0311468188170327
"430",482100,0.0310479050398237
"431",483400,0.0309635020482248
"432",483700,0.030944197789941
"433",483700,0.030944197789941
"434",484100,0.030918559521996
"435",484200,0.030912167917653
"436",485100,0.030854965949469
"437",486600,0.0307609131003328
"438",492000,0.0304354122077875
"439",494400,0.0302972030753839
"440",495500,0.0302351620797585
"441",497400,0.0301299112984916
"442",498400,0.0300754804954476
"443",498700,0.0300592800937926
"444",506100,0.0296781568876835
"445",506600,0.0296536648433478
"446",509400,0.0295193885033432
"447",509600,0.0295099828634908
"448",513400,0.0293359054564259
"449",513800,0.029318088202237
"450",514600,0.029282739963704
"451",516500,0.0292003068392056
"452",517500,0.0291577723500483
"453",520800,0.0290215145406353
"454",521500,0.0289934120556452
"455",529400,0.0286951338398315
"456",531800,0.0286112017089586
"457",534600,0.0285170880835569
"458",552000,0.0280187444477781
"459",556500,0.0279124623318812
"460",558400,0.0278701794691443
"461",564000,0.0277541655945274
"462",565200,0.0277309298749606
"463",567400,0.0276897743148735
"464",570000,0.0276434930192115
"465",574100,0.027575533001761
"466",577200,0.0275280803896476
"467",577900,0.0275178195699441
"468",581800,0.0274636220961921
"469",583300,0.0274440842675358
"470",587500,0.0273930860457956
"471",588300,0.0273839739198673
"472",589200,0.0273739468372908
"473",589400,0.0273717505301669
"474",589800,0.0273673925076444
"475",590700,0.0273577543984026
"476",597500,0.0272921381336292
"477",598200,0.027286075961481
"478",600200,0.0272694328181461
"479",600600,0.0272662225836079
"480",601200,0.0272614800043094
"481",604300,0.0272383358720204
"482",606100,0.0272259095308949
"483",608700,0.0272092148957038
"484",610800,0.0271967695043483
"485",615500,0.0271720748041948
"486",618800,0.0271571643439996
"487",619400,0.0271546549109575
"488",626700,0.0271286518244449
"489",626800,0.0271283491679755
"490",627000,0.027127744756788
"491",627300,0.0271268403937526
"492",630600,0.0271170705799008
"493",637400,0.0270979639062627
"494",637900,0.0270966132090418
"495",639600,0.0270920761438521
"496",639700,0.0270918119165115
"497",642400,0.0270847892109028
"498",642500,0.0270845332321237
"499",642800,0.0270837670594997
"500",643100,0.0270830035315605
"501",643800,0.0270812322448615
"502",646600,0.0270742907353534
"503",648900,0.0270687602282201
"504",649500,0.027067342849607
"505",650400,0.0270652364233567
"506",651000,0.0270638452203589
"507",659500,0.0270452553312553
"508",660400,0.027043408764428
"509",662100,0.0270399840822798
"510",671700,0.0270221884202767
"511",674000,0.0270183117488503
"512",677500,0.0270126972088655
"513",680700,0.0270078632927279
"514",681500,0.0270066993283136
"515",681800,0.02700626742226
"516",691500,0.0269936415198704
"517",695600,0.0269890802662315
"518",697600,0.0269870211197601
"519",702600,0.0269823463387927
"520",720700,0.0269710013840895
"521",724000,0.0269698619685519
"522",731500,0.0269683214929906
"523",731900,0.0269682800137227
"524",734000,0.0269681294632514
"525",742900,0.0269687369882664
"526",743800,0.0269689099020666
"527",750800,0.0269709472144081
"528",756800,0.0269736625261705
"529",757000,0.0269737683268941
"530",757300,0.026973928870767
"531",762600,0.0269771285627907
"532",776500,0.0269887514627942
"533",789200,0.02700338540547
"534",789600,0.0270039075923085
"535",801500,0.0270211285592013
"536",806800,0.0270298371232736
"537",808800,0.0270332877641878
"538",812300,0.0270395416728171
"539",829600,0.0270744205724237
"540",848500,0.0271198765639814
"541",862400,0.0271580454166544
"542",868800,0.0271769340117673
"543",884300,0.0272260287960461
"544",886000,0.0272316970155423
"545",922600,0.0273667980307519
"546",943900,0.0274564027501296
"547",945900,0.0274652116306224
"548",991000,0.0276808501370235
"549",1013900,0.0278020380656422
"550",1024400,0.027860045086972
"551",1078100,0.0281785913762401
"552",1108100,0.0283708260627143
"553",1191700,0.0289493519187634
"554",1247800,0.0293635763994353
"555",1391900,0.0304657679835858
"556",2000001,0.0331254272323796
"557",2000001,0.0331254272323796
